data_type,group_id,k,n,N
germplasm,GP13,0,50,
germplasm,GP06,0,280,
germplasm,GP06,0,330,
germplasm,GP06,0,110,
germplasm,GP03,2,25,
germplasm,GP03,5,38,
germplasm,GP03,17,25,
germplasm,GP06,0,101,
germplasm,GP06,0,24,
germplasm,GP06,0,190,
germplasm,GP06,0,65,
germplasm,GP01,0,50,
germplasm,GP01,1,50,
germplasm,GP08,0,100,
germplasm,GP08,1,100,
germplasm,GP12,2,50,
germplasm,GP13,0,150,
germplasm,GP08,2,100,
germplasm,GP03,0,150,
germplasm,GP03,0,100,
germplasm,GP03,2,300,
